"gene_name","blast_annot","GOs","pfams","signalP","TMHMM","rhy_foragers","rhy_nurses","identity"
"LOC105259210","histone acetyltransferase type B catalytic subunit","GO:0004402|histone acetyltransferase activity; GO:0005634|nucleus; GO:0006348|chromatin silencing at telomere; GO:0016573|histone acetylation","PF00583|Acetyltransferase (GNAT) family; PF10394|Histone acetyl transferase HAT1 N-terminus",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259215","very-long-chain enoyl-CoA reductase","GO:0005515|protein binding; GO:0006629|lipid metabolic process; GO:0016627|oxidoreductase activity, acting on the CH-CH group of donors","PF02544|3-oxo-5-alpha-steroid 4-dehydrogenase; PF00240|Ubiquitin family",0,0,"24h","8h","24h-rhythmic in foragers; module-4 gene"
"LOC105259217","UPF0415 protein C7orf25 homolog",NA,"PF18474|Family of unknown function (DUF5614); PF07000|Protein of unknown function (DUF1308)",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259230","methylcrotonoyl-CoA carboxylase beta chain, mitochondrial isoform X1",NA,"PF01039|Carboxyl transferase domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259245","isopentenyl-diphosphate Delta-isomerase 1","GO:0016787|hydrolase activity","PF00293|NUDIX domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259257","prefoldin subunit 2","GO:0006457|protein folding; GO:0016272|prefoldin complex; GO:0051082|unfolded protein binding","PF01920|Prefoldin subunit",0,0,"24h","12h","24h-rhythmic in foragers; module-4 gene"
"LOC105259261","ubiquitin carboxyl-terminal hydrolase isozyme L5","GO:0004843|thiol-dependent ubiquitin-specific protease activity; GO:0006511|ubiquitin-dependent protein catabolic process","PF01088|Ubiquitin carboxyl-terminal hydrolase, family 1; PF18031|Ubiquitin carboxyl-terminal hydrolases",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259279","histone acetyltransferase KAT8","GO:0004402|histone acetyltransferase activity; GO:0006355|regulation of transcription, DNA-templated; GO:0016573|histone acetylation; GO:0072487|MSL complex","PF11717|RNA binding activity-knot of a chromodomain; PF01853|MOZ/SAS family; PF17772|MYST family zinc finger domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259280","D-aspartate oxidase","GO:0003884|D-amino-acid oxidase activity; GO:0046416|D-amino acid metabolic process; GO:0055114|oxidation-reduction process; GO:0071949|FAD binding","PF01266|FAD dependent oxidoreductase",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105259284","uncharacterized protein LOC105259284","GO:0043066|negative regulation of apoptotic process",NA,0,0,"24h","8h","24h-rhythmic in foragers; module-4 gene"
"LOC105259287","protein SYS1 homolog",NA,"PF09801|Integral membrane protein S linking to the trans Golgi network",0,4,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259290","60S acidic ribosomal protein P1",NA,"PF00428|60s Acidic ribosomal protein",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259291","PRKCA-binding protein isoform X2","GO:0019904|protein domain specific binding","PF06456|Arfaptin-like domain; PF00595|PDZ domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259293","derlin-1",NA,"PF04511|Der1-like family",0,4,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105259294","60S ribosomal protein L12","GO:0003735|structural constituent of ribosome; GO:0005840|ribosome; GO:0006412|translation","PF03946|Ribosomal protein L11, N-terminal domain; PF00298|Ribosomal protein L11, RNA binding domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259295","uncharacterized protein LOC105259295",NA,"PF14786|Tube Death domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259297","uncharacterized protein LOC105259297",NA,NA,0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259311","ataxin-10",NA,"PF09759|Spinocerebellar ataxia type 10 protein domain",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105259312","proteasome subunit alpha type-5","GO:0004298|threonine-type endopeptidase activity; GO:0006511|ubiquitin-dependent protein catabolic process; GO:0019773|proteasome core complex, alpha-subunit complex","PF10584|Proteasome subunit A N-terminal signature; PF00227|Proteasome subunit",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259339","probable RNA-binding protein 18 isoform X1","GO:0003676|nucleic acid binding","PF00076|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259340","probable 28S ribosomal protein S25, mitochondrial","GO:0003735|structural constituent of ribosome; GO:0005739|mitochondrion","PF05047|Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259365","cytosolic non-specific dipeptidase isoform X1","GO:0016787|hydrolase activity","PF07687|Peptidase dimerisation domain; PF01546|Peptidase family M20/M25/M40",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259371","alpha-L-fucosidase","GO:0004560|alpha-L-fucosidase activity; GO:0005975|carbohydrate metabolic process","PF01120|Alpha-L-fucosidase; PF16757|Alpha-L-fucosidase C-terminal domain",0,1,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259386","protein kish-A",NA,"PF06842|Protein of unknown function (DUF1242)",0,2,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259400","UDP-glucuronosyltransferase 1-8 isoform X2","GO:0016758|transferase activity, transferring hexosyl groups","PF00201|UDP-glucoronosyl and UDP-glucosyl transferase",3,1,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105259401","NIF3-like protein 1",NA,"PF01784|NIF3 (NGG1p interacting factor 3)",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259407","2-(3-amino-3-carboxypropyl)histidine synthase subunit 2","GO:0017183|peptidyl-diphthamide biosynthetic process from peptidyl-histidine","PF01866|Putative diphthamide synthesis protein",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259410","vacuolar protein sorting-associated protein 4A","GO:0005524|ATP binding","PF17862|AAA+ lid domain; PF00004|ATPase family associated with various cellular activities (AAA); PF04212|MIT (microtubule interacting and transport) domain; PF09336|Vps4 C terminal oligomerisation domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259411","pyruvate dehydrogenase","GO:0004722|protein serine/threonine phosphatase activity; GO:0006470|protein dephosphorylation","PF00481|Protein phosphatase 2C",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105259413","28S ribosomal protein S35, mitochondrial","GO:0003735|structural constituent of ribosome; GO:0032543|mitochondrial translation","PF10213|Mitochondrial ribosomal subunit protein",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259419","26S proteasome non-ATPase regulatory subunit 6","GO:0030234|enzyme regulator activity","PF01399|PCI domain; PF10602|26S proteasome subunit RPN7",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259423","immunoglobulin-binding protein 1","GO:0009966|regulation of signal transduction","PF04177|TAP42-like family",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259424","splicing factor 3B subunit 6","GO:0003676|nucleic acid binding","PF00076|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105259425","PRA1 family protein 3 isoform X2",NA,"PF03208|PRA1 family protein",0,4,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259436","S-methyl-5\'-thioadenosine phosphorylase","GO:0009116|nucleoside metabolic process; GO:0017061|S-methyl-5-thioadenosine phosphorylase activity","PF01048|Phosphorylase superfamily",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259440","protein shisa-5 isoform X2",NA,NA,1,1,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259478","copper homeostasis protein cutC homolog","GO:0005507|copper ion binding; GO:0055070|copper ion homeostasis","PF03932|CutC family",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259486","beta-1,4-galactosyltransferase 7","GO:0005975|carbohydrate metabolic process; GO:0016757|transferase activity, transferring glycosyl groups","PF02709|N-terminal domain of galactosyltransferase; PF13733|N-terminal region of glycosyl transferase group 7",0,1,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105259487","alpha-2-macroglobulin receptor-associated protein","GO:0005783|endoplasmic reticulum; GO:0008201|heparin binding; GO:0048019|receptor antagonist activity; GO:0050750|low-density lipoprotein particle receptor binding","PF06400|Alpha-2-macroglobulin RAP, N-terminal domain; PF06401|Alpha-2-macroglobulin RAP, C-terminal domain",1,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259530","uncharacterized protein LOC105259530","GO:0003700|DNA-binding transcription factor activity; GO:0005634|nucleus; GO:0006366|transcription by RNA polymerase II; GO:0006384|transcription initiation from RNA polymerase III promoter","PF15497|snRNA-activating protein complex subunit 19, SNAPc subunit 19",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105259550","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2","GO:0006487|protein N-linked glycosylation; GO:0008250|oligosaccharyltransferase complex; GO:0016021|integral component of membrane","PF05817|Oligosaccharyltransferase subunit Ribophorin II",3,3,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC105259570","ribosomal RNA processing protein 1 homolog isoform X3","GO:0006364|rRNA processing; GO:0030688|preribosome, small subunit precursor","PF05997|Nucleolar protein,Nop52",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259573","iron-sulfur cluster assembly 2 homolog, mitochondrial",NA,"PF01521|Iron-sulphur cluster biosynthesis",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259575","caltractin","GO:0005509|calcium ion binding","PF13499|EF-hand domain pair; PF13499|EF-hand domain pair",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC105259576","exosome complex component RRP43","GO:0000178|exosome (RNase complex); GO:0006396|RNA processing; GO:0006401|RNA catabolic process","PF03725|3' exoribonuclease family, domain 2; PF01138|3' exoribonuclease family, domain 1",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC109609711","barrier-to-autointegration factor","GO:0003677|DNA binding","PF02961|Barrier to autointegration factor",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109609716","phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 isoform X1","GO:0005525|GTP binding; GO:0008138|protein tyrosine/serine/threonine phosphatase activity; GO:0016311|dephosphorylation","PF01926|50S ribosome-binding GTPase; PF00782|Dual specificity phosphatase, catalytic domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109609734","exosome complex component CSL4 isoform X2","GO:0000178|exosome (RNase complex); GO:0003723|RNA binding; GO:0006396|RNA processing","PF10447|Exosome component EXOSC1/CSL4; PF14382|Exosome complex exonuclease RRP4 N-terminal region",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109609781","nuclear protein 1",NA,"PF10195|DNA-binding nuclear phosphoprotein p8",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC109609825","40S ribosomal protein S28","GO:0003735|structural constituent of ribosome; GO:0005840|ribosome; GO:0006412|translation","PF01200|Ribosomal protein S28e",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109609950","60S ribosomal protein L39","GO:0003735|structural constituent of ribosome; GO:0005840|ribosome; GO:0006412|translation","PF00832|Ribosomal L39 protein",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109609960","small integral membrane protein 12-A",NA,"PF15990|UPF0767 family",0,1,"24h","8h","24h-rhythmic in foragers; module-4 gene"
"LOC109609981",NA,NA,NA,NA,NA,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC109610038","39S ribosomal protein L33, mitochondrial",NA,NA,0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610058","mitochondrial import inner membrane translocase subunit Tim8","GO:0005758|mitochondrial intermembrane space; GO:0072321|chaperone-mediated protein transport","PF02953|Tim10/DDP family zinc finger",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610088","uncharacterized protein LOC109610088","GO:0003824|catalytic activity; GO:0006099|tricarboxylic acid cycle","PF00549|CoA-ligase; PF00549|CoA-ligase; PF08442|ATP-grasp domain; PF08442|ATP-grasp domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610161","LYR motif-containing protein 4",NA,"PF05347|Complex 1 protein (LYR family)",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610304","28S ribosomal protein S21, mitochondrial","GO:0003735|structural constituent of ribosome; GO:0005840|ribosome; GO:0006412|translation","PF01165|Ribosomal protein S21",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610318","copper transport protein ATOX1","GO:0030001|metal ion transport; GO:0046872|metal ion binding","PF00403|Heavy-metal-associated domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610337","probable small nuclear ribonucleoprotein E","GO:0000398|mRNA splicing, via spliceosome; GO:0005681|spliceosomal complex","PF01423|LSM domain",0,0,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC109610339",NA,NA,NA,NA,NA,"24h","24h","24h-rhythmic in foragers; module-4 gene"
"LOC109610343","protein transport protein Sec61 subunit gamma","GO:0006605|protein targeting; GO:0016020|membrane","PF00584|SecE/Sec61-gamma subunits of protein translocation complex",0,1,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610467","transmembrane protein 258","GO:0006487|protein N-linked glycosylation; GO:0034998|oligosaccharyltransferase I complex","PF05251|Oligosaccharyltransferase subunit 5",0,2,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610493","parkin coregulated gene protein homolog",NA,"PF10274|Parkin co-regulated protein",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610525","enhancer of rudimentary homolog",NA,"PF01133|Enhancer of rudimentary",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610575","malignant T-cell-amplified sequence 1 homolog","GO:0003723|RNA binding","PF17832|Pre-PUA-like domain; PF01472|PUA domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC109610576","uncharacterized protein LOC109610576",NA,"PF16087|Helix-turn-helix domain (DUF4817)",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637033","uncharacterized protein LOC112637033",NA,NA,1,1,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637034","HD domain-containing protein 2","GO:0002953|5'-deoxynucleotidase activity","PF13023|HD domain",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637050","dehydrogenase/reductase SDR family member 4-like isoform X1",NA,"PF13561|Enoyl-(Acyl carrier protein) reductase",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637052","uncharacterized protein LOC112637052",NA,NA,0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637068","geranylgeranyl pyrophosphate synthase-like","GO:0008299|isoprenoid biosynthetic process","PF00348|Polyprenyl synthetase",0,1,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637087","peptidyl-prolyl cis-trans isomerase FKBP4-like",NA,NA,0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637153",NA,NA,NA,NA,NA,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637166","uncharacterized protein LOC112637166",NA,NA,0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637184",NA,NA,NA,NA,NA,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637265","cytochrome P450 4C1-like","GO:0005506|iron ion binding; GO:0016705|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; GO:0020037|heme binding; GO:0055114|oxidation-reduction process","PF00067|Cytochrome P450",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637281",NA,NA,NA,NA,NA,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637327",NA,NA,NA,NA,NA,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637344","uncharacterized protein LOC112637344",NA,"PF13359|DDE superfamily endonuclease",0,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637393","phospholipase A1-like","GO:0052689|carboxylic ester hydrolase activity","PF00151|Lipase",1,0,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
"LOC112637425",NA,NA,NA,NA,NA,"24h","not_rhy","24h-rhythmic in foragers; module-4 gene"
